city,country,iso3,date,disease,indicator,outcome_value,outcome_unit,outcome_type,geo_level,source
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,45.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,51.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,70.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,29.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,47.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,63.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,93.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,84.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,18.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,51.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,43.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,52.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,33.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,34.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,52.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,45.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,69.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,47.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,65.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,39.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,42.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,63.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,43.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,37.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,38.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,33.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,40.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,58.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,46.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,87.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,45.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,58.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,30.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,64.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,76.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,50.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,68.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,35.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,41.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,48.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,60.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,77.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,39.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,40.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,47.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,29.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,71.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,41.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,28.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,69.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,25.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,65.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,75.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,52.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,56.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,81.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,67.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,29.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,50.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,73.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,28.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,34.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,56.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,72.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,34.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,18.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,41.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,38.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,42.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,32.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,27.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,40.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,41.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,61.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,38.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,60.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,37.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,44.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,58.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,30.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,38.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,34.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,29.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,35.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,52.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,36.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,74.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,37.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,52.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,23.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,45.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,53.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,48.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,48.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,32.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,42.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2012-01-01,asthma,asthma_ed_visit_rate,29.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,61.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,66.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,53.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,58.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,48.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,30.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,74.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,57.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,32.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,71.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,43.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,66.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,76.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,59.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,52.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,83.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,67.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,32.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,49.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,69.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,31.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,43.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,66.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,75.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,59.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,14.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,44.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,42.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,50.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,29.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,30.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,54.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,43.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,62.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,55.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,58.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,37.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,44.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,61.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,35.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,39.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,32.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,31.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,36.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,59.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,87.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,34.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,80.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,45.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,54.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,28.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,61.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,47.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,49.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,48.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,34.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,37.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,42.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,35.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,45.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,31.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,82.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,31.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,48.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,82.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,32.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,67.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,21.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,23.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,50.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,36.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,19.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,120.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,81.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,24.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,26.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,18.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,30.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,22.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,60.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,15.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,15.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,22.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,16.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,18.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,28.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,12.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,11.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,11.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,25.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,14.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,19.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,23.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,28.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,22.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,9.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,14.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,13.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,41.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,28.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,22.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,17.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,26.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,19.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,18.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,204.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,187.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,163.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,257.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,144.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,138.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,133.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,286.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,100.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,170.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,165.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2011-01-01,asthma,asthma_ed_visit_rate,301.4,rate,ED visit,county,CA Open Data - Asthma ED
